word,sentiment
"['동안', '결승선', '통과', '순간']",happiness
"['크루', '도움']",happiness
"['오늘', '짭새', '구경']",neutral
"['구경', '사람']",neutral
"['화장실', '청소', '곰팡이']",angry
"['청소', '곰팡이']",angry
"['습기', '때문', '곰팡이']",angry
"['곰팡이', '제거제', '효과']",angry
"['곰팡이', '제거제', '효과', '구매']",angry
['건강'],neutral
"['해피', '산책']",surprise
"['피의', '목줄', '해피']",surprise
"['해피', '때문']",surprise
['사람'],neutral
"['아까', '해피', '때문', '이제', '진정']",surprise
['소리'],neutral
"['요즘', '주식']",sadness
"['지인', '주식', '추천']",sadness
"['해피', '산책']",surprise
['목줄'],surprise
"['사람', '다행']",surprise
"['주식', '걱정']",sadness
"['사람', '사과', '난리']",surprise
"['한숨', '지네']",surprise
"['축하', '기분']",happiness
"['취미', '마라톤', '이번', '경기', '기록', '갱신']",happiness
"['약간', '도난', '사건']",neutral
['물건'],neutral
"['준비', '친구']",happiness
"['외출', '마음']",sadness
"['기분', '음악']",sadness
"['어우', '이모', '이모카', '감동', '노래', '영화']",sadness
['용돈'],sadness
"['우량주', '그것']",sadness
"['에후', '지금', '폭락']",sadness
[],sadness
"['내일', '비온대', '온대', '빨래', '겠다']",neutral
"['건강', '요새', '감기']",neutral
"['화장실', '청소', '곰팡이']",angry
"['이거', '방법']",angry
"['곰팡이', '제거제', '그거', '효과']",angry
"['생각', '하나', '추천']",angry
"['짭새', '짭새라', '미안', '그거']",neutral
"['정도', '짭새라']",neutral
"['아우', '쓰레기', '쓰레기통', '냄새']",disgust
"['쓰레기', '때문']",disgust
"['에이', '고생']",disgust
"['짜장면', '벌레']",disgust
"['기분', '이것']",disgust
"['연락', '봐야', '이거', '자기', '할거']",disgust
"['거기', '음식']",disgust
"['짜증', '새끼', '결혼', '히스테리', '나한', '나한테']",angry
['정도'],angry
"['음악', '기분']",angry
['프로젝트'],happiness
"['요새', '코로나', '때문', '걱정']",happiness
"['여행', '생각', '겠다', '혼자']",happiness
[],sadness
"['코로나', '때문']",sadness
['햇빛'],sadness
"['아무것', '노래']",sadness
['생각'],sadness
[],happiness
['음악'],happiness
"['짜장면', '벌레', '이것', '일이래', '이래']",disgust
['이것'],disgust
"['사진', '증명']",disgust
"['우울', '기분']",sadness
[],sadness
['도움'],fear
[],fear
"['다행', '생각']",fear
"['이벤트', '당첨']",happiness
"['인플', '언서', '이벤트', '당첨']",happiness
"['한명', '내가']",happiness
"['나중', '우리']",happiness
"['해피', '목줄']",surprise
[],surprise
['진정'],surprise
['결정'],sadness
[],angry
"['쓰레기', '쓰레기통', '냄새', '큰일']",disgust
['정말'],disgust
[],disgust
"['새끼', '난리']",angry
[],angry
"['가도', '기분']",neutral
['시위'],neutral
"['아우', '새끼', '가지', '회사', '짜증', '짜증내']",angry
"['직원', '친절', '짜증', '내고']",angry
"['음악', '기분', '겠어']",angry
"['오늘', '짭새', '구경']",neutral
"['구경', '사람']",neutral
"['사람', '정도', '구경']",neutral
"['내일', '비가', '온대', '사무실', '우산']",neutral
"['내일', '우산', '건강']",neutral
"['오늘', '짭새', '구경']",neutral
"['구경', '사람']",neutral
"['사람', '싸움']",neutral
"['기분', '음악']",happiness
"['가족', '이랑', '여행', '의미', '생각']",happiness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['내가', '음식물', '쓰레기', '쓰레기통', '냄새']",disgust
"['방향제', '처리', '방법']",disgust
"['청소', '냄새']",disgust
"['짜장면', '벌레']",disgust
['짜장면'],disgust
"['지금', '사진']",disgust
"['벌레', '짜장면', '증거', '소리']",disgust
"['짜장면', '벌레']",disgust
"['바퀴', '바퀴벌레', '벌레', '이거']",disgust
[],disgust
"['짜장면', '벌레']",disgust
"['짜장면', '벌레']",disgust
"['짜장면', '벌레']",disgust
"['벌레', '속이']",disgust
['프로젝트'],happiness
[],happiness
['달래'],happiness
"['짜장면', '벌레']",disgust
"['무엇', '정신']",happiness
"['짜장면', '벌레']",disgust
"['인공', '인공지능', '지능']",happiness
"['음식', '장난']",disgust
"['동문서답', '바보']",disgust
"['혼자', '대체', '짜장면', '벌레']",disgust
['프로젝트'],happiness
['프로젝트'],happiness
[],sadness
['프로젝트'],happiness
['프로젝트'],happiness
['프로젝트'],happiness
['프로젝트'],happiness
"['동안', '고생']",happiness
['프로젝트'],happiness
['추천'],happiness
['친구'],happiness
[],happiness
"['코로나', '코로나땜', '운동', '친구', '우울']",sadness
"['일단', '영화', '영화보고', '보고', '티비', '쉴려구']",happiness
['생각'],happiness
['우울'],sadness
[],sadness
[],sadness
[],sadness
"['생각', '나도', '오늘']",sadness
[],sadness
[],sadness
[],sadness
"['요즘', '계속', '우울']",sadness
[],sadness
['종식'],sadness
"['감사', '아이디어']",sadness
"['코로나', '언제쯤']",sadness
"['언제쯤', '소리야']",sadness
[],fear
"['지금', '우리집']",fear
[],fear
['홍수'],fear
['불안'],fear
['여기'],fear
"['친구', '딴소리']",fear
"['이벤트', '당첨']",happiness
"['이벤트', '당첨']",happiness
[],fear
"['이벤트', '당첨']",happiness
"['홍수', '홍수때문', '때문', '집이', '고립']",fear
"['이벤트', '당첨']",happiness
"['홍수', '때문', '집이', '고립']",fear
[],fear
"['이벤트', '당첨']",happiness
"['대화', '이벤트', '당첨']",happiness
['나도'],happiness
"['해피', '산책']",surprise
"['해피', '산책']",surprise
[],happiness
['당첨'],happiness
"['이벤트', '당첨']",happiness
"['향수', '당첨']",happiness
[],happiness
"['축하', '기분']",happiness
['제가'],happiness
"['내가', '꽁짜', '이벤트']",happiness
"['해피', '산책']",surprise
"['축하', '기분']",happiness
[],happiness
"['백명중', '한명', '대박']",happiness
"['축하', '기분']",happiness
['해피'],surprise
[],surprise
['완전'],happiness
"['해피', '전날', '무엇']",surprise
"['축하', '기분']",happiness
"['축하', '기분']",happiness
"['해피', '산책']",surprise
"['해피', '오랜만', '신나']",surprise
['사람'],surprise
"['다행', '다행히', '사람']",surprise
"['해피', '딴사람', '딴사람보고', '보고']",surprise
"['축하', '기분']",happiness
"['진정', '걱정', '감사']",surprise
"['요즘', '주식']",sadness
"['마라톤', '기록']",happiness
['완전'],surprise
"['요즘', '주식']",sadness
"['정도', '선수지', '수지', '선수']",happiness
"['요즘', '주식']",sadness
['지금'],surprise
"['요즘', '주식']",sadness
['거지'],happiness
"['축하', '기분']",happiness
['다이야'],happiness
"['취미', '기록']",happiness
"['축하', '기분']",happiness
"['화장실', '청소', '곰팡이', '지질']",angry
"['동안', '노력', '보상']",happiness
"['화장실', '청소', '곰팡이', '지질']",angry
"['화장실', '청소', '곰팡이', '지질']",angry
"['마라톤', '기록', '갱신']",happiness
"['화장실', '청소', '곰팡이', '지질']",angry
"['요즘', '주식']",sadness
[],happiness
"['화장실', '청소', '곰팡이', '지질']",angry
"['친구', '추천', '이것', '주식', '생각']",sadness
"['요즘', '주식']",sadness
"['지인', '추천', '구입']",sadness
[],happiness
"['추천', '구입', '손해']",sadness
[],sadness
[],sadness
"['쓰레기', '쓰레기통', '냄새']",disgust
['비밀'],sadness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['쓰레기', '쓰레기통', '냄새']",disgust
[],sadness
"['화장실', '청소', '곰팡이', '사라지']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['방법', '조언', '감사']",angry
"['환기', '시켜야겠어']",angry
"['요즘', '주식']",sadness
"['주변', '지인', '나도']",sadness
"['곰팡이', '제거제', '추천']",angry
['손해'],sadness
"['화장실', '청소', '곰팡이', '지지']",angry
"['그대', '걱정']",sadness
"['새끼', '가지', '나한', '나한테', '히스테리', '결혼']",angry
['그럴려'],sadness
['반지하'],angry
"['새끼', '나한', '나한테', '히스테리', '결혼', '짜증']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['새끼', '나한', '나한테', '히스테리']",angry
"['쓰레기', '쓰레기통']",disgust
[],angry
"['쓰레기', '냄새']",disgust
['생각'],angry
['버려야겠어'],disgust
['생각'],disgust
"['오늘', '짭새']",neutral
"['오늘', '짭새']",neutral
"['오늘', '짭새']",neutral
"['오늘', '짭새']",neutral
"['오늘', '짭새']",neutral
"['짜증', '새끼', '결혼', '히스테리', '나한', '나한테']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['음식물', '쓰레기', '때문', '이거', '해결', '화가', '혐오']",disgust
['잘못'],angry
[],angry
['버릴려'],disgust
"['오늘', '짭새', '구경']",neutral
[],angry
"['오늘', '짭새', '구경']",neutral
['겠어'],angry
[],disgust
"['오늘', '짭새', '구경']",neutral
['환기'],angry
"['오늘', '짭새', '구경']",neutral
['그것'],angry
[],angry
"['오늘', '짭새', '구경']",neutral
[],neutral
[],neutral
"['짜증', '새끼', '씨바', '결혼', '히스테리']",angry
"['오늘', '짭새', '구경']",neutral
['생각'],neutral
"['오늘', '짭새', '구경']",neutral
"['오늘', '짭새', '구경']",neutral
['무엇'],angry
"['오늘', '짭새', '구경']",neutral
"['쓰레기', '쓰레기통', '냄새']",disgust
[],angry
"['내가', '이것', '저것']",disgust
"['오늘', '짭새', '구경']",neutral
['스트레스'],disgust
['구경'],neutral
[],neutral
['생각'],disgust
"['오늘', '짭새', '구경']",neutral
['짭새'],neutral
"['바리', '떠냐']",neutral
"['짭새', '민중', '지팡이']",neutral
['방향제'],disgust
['경찰'],neutral
"['싸움', '구경', '사람']",neutral
['나도'],neutral
"['짜증', '새끼', '나한', '나한테', '결혼', '히스테리']",angry
[],neutral
"['오늘', '내가', '한번', '확인']",neutral
[],angry
['고생'],neutral
['짜증'],angry
[],angry
['짜증'],angry
"['오늘', '짭새', '구경']",neutral
"['오늘', '날씨', '꾸리', '꾸리꾸리']",neutral
['미안'],neutral
[],neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
"['날씨', '완전']",neutral
"['오늘', '사람', '구경']",neutral
['계세'],neutral
[],neutral
"['오늘', '짭새']",neutral
"['오늘', '짭새', '구경']",neutral
"['오늘', '현상', '수배', '수배범']",neutral
"['길거리', '조폭', '완전']",neutral
[],neutral
"['경찰', '조폭', '상황']",neutral
"['경찰', '아저씨']",neutral
"['안녕', '얘들']",neutral
"['짜장면', '벌레']",disgust
[],disgust
"['짜장면', '벌레']",disgust
"['짜장면', '벌레']",disgust
['기분'],disgust
[],disgust
['사진'],disgust
['사진'],disgust
[],disgust
['사진'],disgust
['프로젝트'],happiness
['결과'],happiness
"['프로젝트', '준비']",happiness
['결과'],happiness
[],disgust
"['짜장면', '벌레']",disgust
"['이제', '보고서']",happiness
['이거'],disgust
"['짜장면', '벌레']",disgust
[],happiness
[],sadness
['어디'],happiness
['친구'],sadness
['노래'],happiness
['무엇'],sadness
['코로나'],sadness
[],sadness
['프로젝트'],happiness
[],sadness
"['축하', '진짜']",happiness
['프로젝트'],happiness
[],happiness
[],sadness
['프로젝트'],happiness
['언제쯤'],sadness
[],happiness
['해야'],sadness
['프로젝트'],happiness
['프로젝트'],happiness
[],fear
"['우리', '지금', '홍수']",fear
['근처'],fear
[],fear
[],fear
[],sadness
"['코로나', '때문', '취업']",sadness
"['미래', '걱정']",sadness
[],fear
['홍수'],fear
[],sadness
[],fear
[],sadness
"['향수', '기대', '당첨']",happiness
[],fear
['조언'],sadness
['당첨'],happiness
['마음'],happiness
[],happiness
[],sadness
"['이벤트', '당첨']",happiness
"['이제', '휴식', '취할려고']",happiness
"['해외', '여행', '이벤트', '당첨']",happiness
"['음악', '추천']",happiness
"['해외', '여행', '이벤트', '당첨']",happiness
[],sadness
"['그럴려고', '구들', '이제', '쇼핑', '할려고']",happiness
[],happiness
"['구들', '인제', '여행', '휴식', '취할려고']",happiness
[],fear
[],fear
['홍수'],fear
"['축하', '기분']",happiness
"['마라톤', '대회', '이번', '기록', '갱신']",happiness
[],fear
"['동안', '노력', '보상']",happiness
['축하'],happiness
[],fear
"['이번', '혼자']",happiness
"['해피', '산책']",surprise
[],fear
['목줄'],surprise
[],surprise
"['목걸이', '목줄이']",surprise
[],surprise
"['이벤트', '당첨']",happiness
"['축하', '기분']",happiness
"['마라톤', '기록', '경신']",happiness
"['향수', '이벤트']",happiness
"['이벤트', '당첨']",happiness
[],happiness
[],happiness
['혼자'],happiness
[],happiness
['마음'],happiness
"['화장실', '청소', '곰팡이']",angry
[],happiness
"['겠어', '자취']",angry
"['요즘', '주식']",sadness
"['관리', '할려']",sadness
"['무엇', '곰팡이']",angry
"['겠다', '하나']",angry
['친구'],sadness
[],sadness
['가격'],sadness
"['코로나', '때문', '활동', '제한']",sadness
[],sadness
"['해피', '산책']",surprise
[],sadness
"['나도', '백신', '개발', '코로나', '종식']",sadness
['나도'],surprise
"['생각', '오늘', '스트레칭', '겠다']",sadness
[],surprise
"['해피', '산책']",surprise
"['청소', '곰팡이', '지질']",angry
['겠다'],angry
[],surprise
['내가'],angry
['목줄'],surprise
"['축하', '기분']",happiness
"['곰팡이', '제거제']",angry
[],surprise
['과제'],happiness
['라니'],angry
['축하'],happiness
['기분'],happiness
['기분'],happiness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['음식물', '때문']",disgust
"['축하', '기분']",happiness
[],disgust
"['화장실', '청소', '곰팡이', '지지']",angry
"['마라톤', '기록', '갱신']",happiness
[],disgust
"['요즘', '주식']",sadness
